189,-0.12452,-0.08313,-0.007211,-0.028036,-0.05005,-0.11354,-0.0094159,0.053122,0.15629,0.11047,0.028602,0.017566,0.017405,-0.0441,0.059914,27.0,10.0,-8.0,-27.0,9.0,-27.0,10.0,2.0,-39.0,2.1456e-06,0.00012149,0.00021143,-0.0002116,8.6825e-06,0.00079554,-1.4552e-05,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0071101,235.32,-195.13,191.71,-152.55,9.851,177.48,31.059,122.55,157.38,-173.81,152.98,-305.72,215.5,-59.227,207.96,-201.71,131.84,74.278,-204.49,117.82,-217.33,307.08,-53.807,-150.91,54.864,-229.13,166.29,130.98,-198.74,-2.0117,-50.248,-175.39,184.33,-211.31,-124.15,157.91,-184.98,179.32,-189.54,251.1,-201.93,146.91,-169.71
190,-0.053994,-0.024308,-0.013765,-0.0061128,-0.047289,-0.11315,-0.014237,0.051574,0.022527,0.0224,0.0020105,0.0056864,0.00033594,-0.047143,0.061563,9.0,-26.0,26.0,62.0,11.0,-46.0,78.0,33.0,-2.0,0.00061786,-0.00034071,6.0502e-05,8.4139e-05,-5.1654e-05,0.00088592,-8.061499999999999e-06,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0066577,-193.03,-54.305,174.78,-177.05,108.09,202.98,-60.932,200.87,-34.551,-139.81,178.41,-294.62,85.495,67.572,185.8,-130.89,176.0,-315.14,113.03,75.223,-173.97,39.028,142.79,-174.81,-48.432,260.67,-108.97,-177.66,-21.513,137.18,-67.242,-158.91,149.74,-167.12,182.32,-182.49,-148.09,135.86,-158.81,191.93,-187.78,174.96,-183.47
191,-0.077659,-0.052708,-0.0084755,-0.015117,-0.046823,-0.11305,-0.016327,0.053726,0.1665,0.033849,0.0051112,0.0063293,0.015788,-0.048358,0.059377,16.0,46.0,-9.0,-53.0,75.0,-72.0,55.0,80.0,-12.0,0.00083973,0.00061706,-0.00034206,-9.7991e-05,0.00014641,0.0009463,-1.2538e-06,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,0.0071138,5.1935,170.54,-37.704,-224.62,195.39,-9.7352,-175.32,244.7,-82.811,-55.462,209.02,-173.75,-11.34,174.06,63.984,-296.68,307.07,247.75,-156.49,199.18,-295.87,102.24,131.34,75.277,-141.93,-83.884,149.17,-123.46,-61.149,188.57,-89.232,-167.75,166.05,-164.83,155.45,-155.21,-150.42,163.87,-173.47,169.65,-159.0,157.97,-182.41
192,-0.079974,-0.052837,-0.0078877,-0.01192,-0.047203,-0.11233,-0.015186,0.054139,0.13923,0.054318,0.0068038,0.0049129,0.014209,-0.047326,0.059523,15.0,-21.0,-8.0,-14.0,15.0,-66.0,50.0,63.0,-18.0,0.00171,-0.00089306,-0.00062934,1.7665e-05,-1.0940999999999999e-05,0.00092536,-1.5295e-05,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,0.0068447,9.5381,193.65,-23.646,-249.4,3.3099,213.17,-163.17,-30.21,231.36,-77.285,-131.16,-21.59,170.12,176.25,34.348,-300.21,16.152,236.67,-135.17,-88.475,204.85,-165.38,121.38,69.663,-149.32,-77.172,-32.452,100.59,-122.0,180.13,-58.3,-168.91,162.46,-155.05,149.55,-157.69,-151.17,153.05,-149.76,151.79,-163.66,162.7,-180.74
193,-0.10284,-0.10263,-0.0037738,-0.038531,-0.047532,-0.11191,-0.010367,0.058315,0.1765,0.081203,0.035886,0.013944,0.014886,-0.044192,0.058543,27.0,10.0,-5.0,-46.0,7.0,-28.0,13.0,25.0,-34.0,0.00031758,-7.1078e-05,3.1083e-05,-6.415199999999999e-05,1.9805e-05,0.00082564,3.4533e-05,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0079932,36.409,-263.86,200.65,-165.79,47.405,178.44,-16.623,148.81,-261.98,172.22,177.23,-326.52,207.29,-84.197,202.97,76.867,117.89,-252.31,121.02,146.3,-250.58,226.91,77.616,-233.49,86.302,-266.21,171.0,117.96,-163.44,-57.631,-37.757,-170.52,188.99,-222.12,216.21,-184.56,-172.68,168.7,-201.74,188.75,-138.44,168.47,-182.93
194,-0.13824,-0.058824,-0.014228,-0.019619,-0.046093,-0.11159,-0.019748,0.056833,0.20409,0.046204,0.019095,0.010366,0.020488,-0.050194,0.059859,14.0,47.0,-9.0,-54.0,74.0,-74.0,56.0,80.0,-16.0,0.0017986,0.000506,-0.00029118,-0.00024554,0.00017538,0.00099509,2.7865e-05,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,0.0077571,-14.479,184.49,-26.09,-285.77,-10.904,229.86,-115.89,285.06,-122.42,-43.084,-102.78,227.86,-82.353,143.89,51.4,-307.39,-25.834,251.75,-176.93,184.68,68.886,-250.08,114.17,73.375,-158.12,-73.508,123.32,-95.977,242.11,-118.57,-113.91,-168.86,162.09,-157.55,147.66,-137.46,-150.55,154.66,-157.34,160.8,-139.91,134.81,-178.46
195,-0.12215,-0.10801,-0.013497,-0.031099,-0.047919,-0.11159,-0.01099,0.058336,0.21329,0.10368,0.037792,0.020202,0.021804,-0.044507,0.058136,16.0,-28.0,-5.0,-26.0,7.0,-28.0,9.0,80.0,-21.0,0.00038257,-0.00041978,0.00048445,-0.00026858,6.4528e-05,0.00086408,-6.185099999999999e-07,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0074389,-238.67,49.131,226.44,-172.98,40.476,202.03,-39.517,148.64,-262.85,166.31,181.44,-343.22,244.2,-93.8,190.41,10.375,165.99,29.466,-160.07,142.69,-251.13,243.37,-42.479,-85.282,97.319,-201.58,163.14,111.35,-164.08,-47.779,-32.169,-173.74,192.35,-224.94,220.45,-171.16,-177.49,190.87,-223.08,232.63,-159.23,133.6,-166.89
196,-0.083283,-0.052863,-0.009277,-0.013279,-0.045032,-0.11143,-0.016297,0.061213,0.15055,0.05388,0.0030816,0.0050736,0.013644,-0.047847,0.060157,16.0,37.0,-9.0,-11.0,14.0,-70.0,56.0,80.0,-14.0,0.0011787,0.0006455,-0.00077654,6.827399999999999e-05,4.9498999999999995e-05,0.00095567,3.4559e-05,2.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0079248,-17.949,187.66,4.4679,-250.94,189.47,-251.92,145.23,274.26,-113.55,-60.803,-138.17,163.32,152.66,-317.47,55.361,-323.84,33.399,256.98,-168.42,144.71,-126.32,110.74,56.448,-222.25,-142.39,-89.412,104.78,-115.85,168.6,22.193,-183.93,-163.97,156.57,-153.32,155.2,-175.66,-148.32,150.88,-151.68,152.28,-177.79,190.25,-188.45
197,-0.13391,-0.11097,-0.018823,-0.027369,-0.050416,-0.11132,-0.012019,0.065551,0.20653,0.12578,0.031755,0.030193,0.021389,-0.04511,0.063334,16.0,-25.0,-11.0,-26.0,7.0,-26.0,9.0,80.0,46.0,0.0003659,-0.00071143,0.00082568,-0.00032053,1.8772999999999998e-05,0.00094191,4.0769e-05,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0087463,178.84,-194.99,208.22,-8.6265,-150.15,117.46,90.021,-184.76,159.21,-171.68,28.035,-179.33,238.9,-72.327,-189.45,-234.06,210.73,267.43,-168.23,122.63,-219.45,-16.894,245.38,-114.81,167.09,-182.38,152.77,136.66,-287.59,106.42,-72.923,-173.21,177.97,-207.31,227.18,-175.13,-173.41,181.28,-210.3,243.3,-175.58,123.87,-160.26
198,-0.096102,-0.05837,-0.0089916,-0.010589,-0.045287,-0.11096,-0.014721,0.061341,0.16197,0.069787,0.0040429,0.0041132,0.016577,-0.046523,0.059674,18.0,-18.0,-9.0,40.0,75.0,-71.0,55.0,80.0,-28.0,0.0020453,-0.00042932,-0.00096561,5.4486999999999995e-05,9.9895e-05,0.00092994,1.7704000000000002e-05,1.0,3.0,1.0,3.0,3.0,2.0,1.0,4.0,0.0076186,5.1111,183.16,-18.671,-224.83,192.64,38.368,-183.18,317.48,-140.91,-43.088,-158.94,166.89,-22.104,201.91,44.196,-309.52,-26.503,279.98,-172.33,119.53,-124.01,107.09,76.036,-270.32,-143.67,-65.937,145.88,-164.16,174.96,17.768,-168.96,-165.29,157.13,-157.95,165.87,-181.46,-150.85,147.31,-157.12,171.34,-184.73,189.13,-187.92
199,-0.10161,-0.063338,-0.0090628,-0.0099489,-0.047054,-0.11115,-0.01636,0.062183,0.13724,0.071704,0.0044175,0.0050992,0.014811,-0.047771,0.059321,17.0,-52.0,-9.0,-14.0,38.0,-69.0,57.0,80.0,2.0,0.0017627,-0.00010216,-0.00093725,4.624e-05,4.6881e-05,0.00094602,5.2671000000000004e-05,2.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,0.0079275,-2.4097,186.63,-27.495,-213.81,163.77,43.392,-179.85,282.63,-114.71,-63.601,-141.84,176.16,1.6593,-177.61,61.861,-291.43,-50.695,275.29,-170.45,138.69,-152.08,32.987,111.8,-192.19,-143.93,-73.114,147.68,-177.65,27.62,148.08,-169.94,-165.4,157.16,-156.32,157.66,-168.76,-151.59,149.37,-154.88,163.52,-171.1,178.12,-188.37
200,-0.096624,-0.064332,-0.012007,-0.012586,-0.045352,-0.11109,-0.016878,0.06185,0.17527,0.038283,0.0037404,0.0049234,0.017743,-0.04812,0.05925,15.0,39.0,21.0,54.0,77.0,-74.0,57.0,80.0,-14.0,0.0013032,0.00080609,-0.00064905,0.00010662,0.00013941,0.0009516,4.4361000000000004e-05,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0078542,-21.606,180.84,-309.38,102.56,169.09,-224.97,110.56,270.64,-114.72,-108.4,-41.177,141.8,175.1,-326.07,79.181,-342.47,99.157,-88.582,-138.28,91.484,-89.513,131.85,-201.66,-42.919,-136.3,-58.018,175.89,-214.9,161.42,104.84,-214.64,-162.33,156.71,-155.4,159.16,-180.08,-147.3,151.88,-158.34,157.38,-179.9,193.53,-188.65
201,-0.09909,-0.090382,-0.014584,-0.038265,-0.050414,-0.11096,-0.011751,0.063614,0.21801,0.1087,0.027249,0.021802,0.022892,-0.044778,0.062309,13.0,-19.0,-7.0,-27.0,6.0,-30.0,14.0,80.0,-18.0,0.00013536,-0.0004613,0.001017,-0.00034342,-4.8946e-06,0.00092575,2.7896e-05,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0082406,38.03,-251.01,219.69,-163.12,20.314,182.04,-12.946,127.65,-252.93,171.54,185.78,-356.12,214.2,-71.606,199.26,28.011,152.3,-245.05,77.062,151.68,-251.96,224.51,-112.77,-8.3942,132.92,-283.37,164.12,106.98,-178.47,-54.135,-25.188,-169.08,188.41,-219.08,196.91,-152.31,-170.38,188.44,-233.76,189.05,-112.44,136.98,-172.25
202,-0.09443,-0.094605,-0.013782,-0.027824,-0.047496,-0.11099,-0.011634,0.063508,0.16712,0.10186,0.031879,0.019353,0.018006,-0.044733,0.060809,17.0,-25.0,-5.0,-27.0,9.0,-24.0,9.0,80.0,45.0,0.00010672,-0.0002687,0.00063594,-0.00032394,5.6558e-05,0.00090554,4.1845e-05,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0081674,280.36,-208.58,198.36,-172.7,34.55,207.79,-36.58,130.64,137.0,-188.72,186.58,-342.25,248.6,-101.34,204.09,-283.89,137.28,1.4504,-210.45,128.48,-236.15,288.03,-11.74,-141.52,68.666,-235.96,157.25,126.01,-142.4,-68.96,-18.74,-170.93,183.95,-218.28,223.39,-178.31,-168.49,167.77,-210.09,241.61,-174.21,138.23,-164.57
203,-0.12191,-0.10077,-0.014958,-0.024787,-0.051243,-0.11059,-0.0093751,0.060153,0.19236,0.074188,0.026679,0.019377,0.020825,-0.043076,0.063576,14.0,-26.0,42.0,-28.0,9.0,-31.0,11.0,75.0,-16.0,0.00029765,-0.00062985,0.00058203,-0.00019681,-0.00010009,0.00090213,-2.922e-05,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,0.0077608,-221.52,272.4,-47.734,-165.67,44.292,-160.39,290.92,157.01,-184.59,61.007,-179.08,311.19,-43.163,-125.09,224.67,303.22,-172.15,-218.59,89.09,150.55,-265.68,222.84,-158.7,45.835,144.88,-246.22,149.09,88.96,-169.72,-97.586,24.194,-173.03,190.28,-213.8,190.0,-148.52,-176.12,189.09,-229.33,182.65,-104.29,135.29,-171.21
204,-0.12293,-0.094973,-0.012822,-0.037067,-0.047472,-0.11018,-0.011379,0.062855,0.19906,0.096065,0.029671,0.022095,0.020338,-0.044305,0.060601,18.0,-29.0,-6.0,-27.0,6.0,-24.0,8.0,80.0,46.0,0.00068665,-0.0010818,0.00085078,-0.00033043,4.145399999999999e-05,0.00089975,2.8493000000000003e-05,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,0.007916,190.79,-173.02,209.23,-177.28,30.558,195.84,-11.946,155.96,120.4,-174.58,181.78,-337.05,251.68,-101.18,171.61,-283.14,170.23,283.61,-187.59,117.33,-226.44,-6.7218,262.98,-136.87,-117.8,-187.47,143.74,124.54,27.247,-189.92,-67.333,-171.8,174.24,-205.07,225.51,-184.15,-171.78,164.44,-194.38,239.83,-181.05,136.81,-165.77
205,-0.086051,-0.10129,-0.011396,-0.027903,-0.052387,-0.11,-0.011261,0.064097,0.18622,0.07306,0.02732,0.020684,0.018532,-0.044138,0.061757,16.0,-26.0,-8.0,-24.0,8.0,-29.0,10.0,80.0,10.0,0.00053456,-0.00060918,0.00064505,-0.00025186,-2.0235e-05,0.00091272,3.0415e-05,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0082407,-180.53,-39.753,209.17,-172.83,50.274,192.29,-34.674,182.62,-297.98,160.0,-179.24,22.663,235.16,-99.205,178.73,304.77,-178.98,-253.27,101.09,136.15,-241.57,225.38,-141.94,2.9996,102.12,-262.28,141.22,121.12,-160.43,-68.928,-33.472,-171.39,182.96,-212.01,203.92,-163.6,-170.3,159.34,-198.15,212.93,-148.23,146.03,-173.89
206,-0.10918,-0.058043,-0.0095799,-0.015091,-0.044601,-0.10985,-0.017144,0.060162,0.19546,0.0784,0.0060559,0.0060058,0.019096,-0.047764,0.058556,14.0,37.0,-9.0,24.0,15.0,-70.0,55.0,80.0,-16.0,0.0019351,6.636600000000001e-05,-0.0011298,0.00011298,6.448e-05,0.00094625,3.7878e-05,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0075859,-3.4309,179.68,-317.04,312.07,-43.12,-180.6,70.285,301.6,-140.53,-110.13,65.762,16.217,182.01,-349.81,50.168,-329.79,14.376,267.13,-189.2,55.067,-15.588,121.37,-214.0,-31.988,-145.59,-63.024,13.069,-37.597,182.96,98.422,-240.15,-164.01,153.73,-141.54,146.5,-181.26,-148.37,149.3,-132.11,131.88,-184.46,202.16,-189.59
207,-0.10669,-0.10908,-0.015653,-0.019592,-0.053325,-0.10998,-0.011424,0.061321,0.20717,0.10303,0.031755,0.023266,0.023232,-0.044169,0.059222,19.0,-24.0,-8.0,-26.0,5.0,-39.0,20.0,80.0,32.0,0.00032729,-0.00026604,-0.00012725,0.00015285,-8.2612e-05,0.00088307,2.6841e-05,2.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,0.0075355,-10.107,244.55,-161.04,29.095,188.33,9.3388,-67.363,-242.76,123.19,-169.8,345.43,-108.2,-100.32,-4.2613,-247.83,148.5,13.26,100.94,129.47,-260.99,231.22,-104.92,-32.209,8.1633,-228.4,128.52,98.744,-180.09,-50.835,-29.101,-28.032,-184.62,-131.07,147.28,154.17,-138.43,-174.48,232.51,-211.54,112.92,-101.81,144.9,-176.2
208,-0.11136,-0.06274,-0.012483,-0.036241,-0.045303,-0.10976,-0.011317,0.06002,0.17994,0.12245,0.034463,0.015728,0.020112,-0.044129,0.058111,29.0,-26.0,-24.0,-25.0,10.0,-25.0,6.0,80.0,43.0,0.00042967,-0.00057062,0.00060644,-0.00029375,3.6992e-05,0.00086785,9.335499999999999e-06,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0074435,218.28,-153.2,210.88,-172.34,27.584,196.03,-17.898,141.99,118.1,-167.55,-168.59,1.5609,240.78,-87.489,180.93,-309.64,142.09,13.737,-205.87,113.39,-238.06,335.43,-46.065,-144.78,0.38455,-211.73,138.9,110.73,-124.1,-36.938,-53.102,-171.6,186.49,-220.83,219.14,-175.26,-174.11,168.7,-206.38,230.12,-162.26,136.56,-163.63
209,-0.080637,-0.096209,-0.023292,-0.02809,-0.042694,-0.10941,0.0047852,-0.0011677,0.13786,0.075545,0.011933,0.0093621,0.015524,-0.033287,0.096363,14.0,26.0,21.0,32.0,36.0,-78.0,56.0,31.0,-27.0,0.00094147,0.00038725,-0.00018234,-0.0001011,0.00024142,0.00070343,-0.00047142,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0092866,-149.6,309.04,-28.45,-190.35,118.45,51.082,-221.06,213.72,-52.462,-63.557,-125.16,92.658,106.92,43.108,139.3,-277.11,60.567,229.64,-67.58,21.702,-117.68,-73.508,-6.7058,261.06,-184.1,-34.04,104.2,-197.47,-19.916,303.77,-208.54,-151.04,143.64,-175.64,209.98,-210.11,-103.89,112.52,162.2,-98.401,107.27,-166.06,-184.35
210,-0.06415,-0.14053,-0.030648,-0.032193,-0.040007,-0.11102,-0.0015129,0.012354,0.21478,0.11962,0.017133,0.01437,0.024172,-0.038049,0.095187,-45.0,51.0,25.0,34.0,44.0,-78.0,57.0,35.0,-38.0,-0.00048048,0.0011573,0.00039258,-5.0747e-05,0.00033118,0.00089169,-0.00053021,3.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,0.0092216,174.95,6.6925,-49.679,15.394,-15.684,-41.494,-141.56,218.24,-24.224,-103.22,-9.1881,31.313,47.547,146.28,136.72,-245.3,-5.268,235.59,-99.306,64.657,38.919,-210.8,-13.621,211.61,-181.13,-72.762,111.58,48.617,136.71,-41.555,-165.2,-137.34,124.79,-164.17,214.5,-225.39,-94.363,79.837,-136.0,230.86,81.413,-169.8,-166.4
211,-0.08907,-0.10774,-0.026249,-0.029129,-0.043461,-0.11077,-0.0007031,0.0068056,0.12288,0.07545,0.010865,0.012159,0.014097,-0.037301,0.095556,14.0,28.0,21.0,34.0,45.0,-74.0,53.0,39.0,-43.0,0.0012012,6.8923e-05,0.00015804,-2.65e-05,0.00021917,0.00090007,-0.00064111,3.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,0.0091874,-1.9235,178.73,-325.27,267.07,-189.94,130.31,-126.57,218.91,-41.687,-147.67,37.083,-111.01,167.34,154.9,110.86,-242.64,7.2831,245.59,-136.22,61.848,35.025,-205.05,11.296,198.76,-178.96,-84.562,91.513,48.96,122.79,31.706,-225.31,-145.34,129.86,-144.34,177.9,-205.61,-102.32,82.214,-97.754,164.04,113.23,-167.6,-171.52
212,-0.075342,-0.13115,-0.030559,-0.032271,-0.040038,-0.11124,-0.00016715,0.0040312,0.19556,0.11361,0.019199,0.017806,0.021089,-0.036975,0.099524,-44.0,51.0,26.0,31.0,44.0,-78.0,57.0,34.0,-36.0,-0.0011999,0.0011187,0.00031957,-5.1933e-05,0.00038282,0.00085947,-0.00057491,2.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,0.0099241,195.83,3.8858,-55.322,54.295,-80.724,-26.241,-132.43,242.91,-33.093,-66.605,-42.935,26.166,51.631,144.13,132.14,-274.96,-16.139,243.99,-97.332,66.121,34.904,-210.45,-39.885,235.96,-178.9,-50.701,109.53,53.032,124.62,-74.659,-135.18,-137.43,122.88,-165.97,-136.14,130.31,-91.426,68.703,-143.2,254.52,82.567,-179.56,-166.38
213,-0.13088,-0.13458,-0.03177,-0.034642,-0.043735,-0.11161,0.0011585,0.0077912,0.18167,0.11593,0.016991,0.011705,0.023908,-0.036196,0.10007,14.0,50.0,22.0,34.0,39.0,-77.0,55.0,32.0,-36.0,0.0014476,0.0011811,-0.00063507,2.0788e-05,0.00034159,0.0008499,-0.00053401,1.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,0.010088,-47.03,232.2,-51.005,71.155,-113.82,44.888,-173.87,228.65,-28.789,-99.167,-60.055,61.773,30.892,140.32,118.15,-252.88,-5.0708,238.93,-102.44,55.878,19.88,-195.24,-8.8213,223.02,-166.58,-77.808,97.246,59.432,127.04,-34.148,-177.34,-140.64,128.28,-164.99,214.75,-225.64,-95.008,87.46,-152.36,243.28,85.448,-166.05,-174.65
214,-0.076609,-0.11886,-0.025448,-0.019512,-0.044464,-0.11185,-0.00034745,0.010764,0.12671,0.085277,0.013447,0.014982,0.021089,-0.037349,0.098219,13.0,34.0,24.0,30.0,50.0,-72.0,46.0,41.0,-43.0,0.00092426,0.00021348,-0.00012719,0.00019055,0.00023376,0.00088689,-0.00051948,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0097634,-55.183,248.23,-223.74,173.13,39.539,-93.092,-133.13,235.71,-35.959,-222.65,134.97,15.176,-32.072,199.87,122.69,-183.02,-100.75,281.54,-184.2,91.505,29.729,-176.51,-6.5206,244.24,-172.42,-76.891,82.835,55.883,137.09,42.473,-188.93,-147.34,129.41,-133.64,167.19,-207.21,-109.49,80.961,-82.51,154.1,105.87,-145.98,-182.49
215,-0.083683,-0.13412,-0.030185,-0.022044,-0.042287,-0.1138,0.00075325,0.012404,0.16306,0.10375,0.018754,0.017727,0.021164,-0.037384,0.10206,-41.0,50.0,26.0,29.0,45.0,-74.0,55.0,35.0,-37.0,-0.0013371,0.00058014,0.00058217,-9.5369e-05,0.0002906,0.00091442,-0.00054132,2.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,0.010574,219.37,-19.616,-35.235,13.097,-131.64,56.453,-148.28,261.45,-52.021,-65.343,-20.935,-38.218,96.986,138.87,111.17,-299.06,8.1822,335.57,-181.06,57.046,31.059,-202.39,-42.722,233.51,-203.59,-11.184,94.239,62.021,-234.12,285.85,-144.45,-139.04,123.21,-163.21,-140.42,131.97,-100.59,68.444,-133.43,244.54,87.614,-178.95,-166.27
216,-0.04167,-0.097193,-0.025466,-0.023081,-0.042885,-0.11406,0.0026368,0.014573,0.1058,0.088329,0.014765,0.011839,0.015262,-0.036237,0.099951,-35.0,49.0,26.0,28.0,39.0,-72.0,56.0,33.0,-35.0,-0.00052227,0.00055293,0.00021685,-0.00011208,0.00023115,0.00086617,-0.00049478,2.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,0.010206,-97.491,267.74,-18.85,-205.24,144.44,65.833,-195.17,248.91,-59.413,-74.043,-97.091,83.196,75.458,109.07,134.8,-272.71,51.899,263.53,-110.05,48.59,-163.68,-20.687,318.18,-126.96,-175.59,-46.72,106.22,121.96,-311.38,265.81,-137.8,-148.47,137.05,-170.23,212.73,-215.09,-109.57,91.872,-159.13,248.47,-252.46,180.17,-174.52
217,-0.13648,-0.11063,-0.025662,-0.025745,-0.053445,-0.11433,0.011867,0.0095509,0.13859,0.07829,0.041764,0.056405,0.016464,-0.030113,0.099018,17.0,8.0,-13.0,-37.0,-20.0,-35.0,17.0,75.0,-77.0,-0.00041758,0.00064447,-0.00019524,-3.7662e-05,-5.2718999999999994e-05,0.00066624,-0.00047592,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0098974,173.92,35.719,-184.22,38.199,188.66,-15.001,-57.082,148.84,50.208,-172.24,-19.378,253.55,-71.019,-80.322,-84.833,-194.52,39.171,61.249,-183.93,5.3836,256.94,-227.84,102.36,42.096,82.468,155.72,26.048,-171.78,-117.58,42.302,78.858,-188.72,-111.39,119.27,166.1,-116.3,155.36,-58.936,-236.53,104.12,-50.06,66.612,-154.78
218,-0.085482,-0.15463,-0.033515,-0.03206,-0.044537,-0.11522,-0.0017429,0.019511,0.21019,0.12741,0.01863,0.016129,0.024133,-0.039428,0.10052,-69.0,52.0,24.0,38.0,46.0,-77.0,57.0,34.0,-38.0,-0.0016247,0.0013054,0.00028521,6.7836e-05,0.00037472,0.0009589,-0.00047681,1.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,0.010507,180.72,5.7987,-30.534,20.076,-100.42,63.019,-173.84,234.65,-36.648,-75.913,-17.243,-12.379,63.262,163.86,125.96,-269.36,-4.0177,220.89,-73.031,62.353,31.469,-205.29,-12.333,218.66,-179.13,-51.146,100.84,57.285,-222.27,322.16,-173.01,-133.14,120.06,-163.75,215.37,-228.02,-96.163,73.095,-132.79,231.63,81.511,-160.06,-171.58
219,-0.12094,-0.10943,-0.031734,-0.030754,-0.046357,-0.11559,0.015875,0.0083553,0.13527,0.10354,0.035441,0.044284,0.016201,-0.027883,0.10833,21.0,-26.0,-14.0,-32.0,-17.0,-37.0,23.0,67.0,-62.0,-0.00039513,0.00022757,0.0002685,6.599600000000001e-05,-2.525e-05,0.00064453,-0.00044416,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.011815,185.15,9.3736,-181.95,24.727,186.97,-29.557,-190.7,-183.45,39.524,-178.78,-1.0526,223.94,-54.183,-166.22,-181.49,-183.88,22.959,96.322,-186.87,10.474,274.29,-110.78,-7.8359,-112.22,125.13,146.17,41.942,-196.57,-27.788,87.28,-169.35,-185.16,-126.49,133.09,162.32,-115.1,164.15,-71.987,-231.39,101.18,-47.552,97.848,-188.41
220,-0.16102,-0.1396,-0.033444,-0.031979,-0.044464,-0.11594,0.016725,0.010819,0.23694,0.12034,0.053679,0.074545,0.018795,-0.027393,0.1057,-25.0,-27.0,-16.0,-33.0,-21.0,-42.0,25.0,11.0,21.0,-0.0010094,0.0019738,-0.00082441,0.0001077,4.764e-06,0.00060612,-0.00039667,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,0.01129,192.25,21.39,-188.58,88.893,131.58,-36.117,-176.17,-174.11,21.268,-174.51,176.13,49.412,-66.808,-145.3,139.03,-194.56,53.529,78.15,-181.44,3.9686,262.54,-180.23,64.539,26.447,106.91,148.77,39.815,-204.41,-67.448,75.443,68.099,-191.68,-95.035,106.19,162.48,-100.26,153.4,-51.091,-232.37,92.057,-36.334,67.79,-167.88
221,-0.17569,-0.15474,-0.034228,-0.034137,-0.048402,-0.11634,0.015085,0.0093123,0.20291,0.12285,0.057721,0.071961,0.018232,-0.028637,0.1074,20.0,-12.0,22.0,-31.0,-17.0,-45.0,22.0,67.0,-70.0,-0.00049272,0.001021,-0.00051583,0.00011576,8.4082e-06,0.00065052,-0.00042954,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,0.011628,194.24,-233.12,69.592,122.36,84.498,-34.491,-168.91,163.97,136.69,-280.83,201.56,13.502,-71.241,-109.03,-103.18,-154.67,108.34,49.446,-183.71,-5.5389,246.73,-154.46,66.39,27.265,61.372,156.92,-324.41,161.32,-93.669,88.058,45.586,-193.63,-106.18,143.45,136.47,-103.45,146.66,-48.035,-198.81,69.252,-46.571,72.07,-171.06
222,-0.12388,-0.1051,-0.02299,-0.02215,-0.055839,-0.11666,0.015532,0.01061,0.15817,0.09511,0.037454,0.055447,0.012142,-0.028418,0.10627,24.0,-27.0,-15.0,-37.0,-17.0,-39.0,15.0,74.0,-75.0,-0.00024297,0.00092771,-0.00034752,-7.0482e-05,-5.4535e-05,0.00065963,-0.000483,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,0.011406,176.82,23.907,-195.46,59.778,-151.18,291.11,-12.556,-192.63,45.66,-187.78,42.022,212.15,-76.824,-78.588,-143.79,-187.46,29.767,158.08,125.56,-296.67,253.54,-270.08,128.65,49.349,-177.27,114.46,76.184,-181.22,-116.07,38.209,84.623,-184.06,-120.82,120.08,174.8,-131.24,168.77,-74.912,-259.52,128.17,-61.199,81.845,-156.86
