,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160
83,1.0,1.0,1.0,1.9489017609702097,1.0,1.7769915848564,1.0,1.3949767195545602,2.52977672775919,1.8239304551255602,1.0,1.90031249698373,1.68779641138129,1.0,1.0,2.14441851860207,1.0,1.9732664361085301,1.5005109105263401,2.02538779989041,1.0,1.0,2.1308481831028603,1.0,1.90031249698373,1.0,1.9849771264154898,1.95308284391209,2.13902854748568,1.0,1.77070476821578,1.0,2.02185057743433,2.42109366021752,1.67228262478892,1.0,1.48869169831694,2.09645811171745,1.0,2.29274327137707,1.9489017609702097,2.56332680038958,2.5218438924494704,2.1852304161675598,2.20892483108026,2.51026343178029,1.88609573243775,2.30403790190458,2.1053057627930802,2.6548212456042597,2.19248381990266,2.1470886246281697,2.4620534207870697,2.2225604091652205,2.8083460357403998,2.05910881791359,2.01832594540292,2.6032851435255,1.0484418035504,2.19484721963144,2.28309760543723,2.8807564445102103,2.9133210193607098,2.3150672495142204,3.15693663319044,3.2469759437989802,2.30775268786567,1.0,2.45147940512486,2.61462306018531,1.7644003229563898,1.6133131614554599,1.0,2.5695494648887003,2.61368329130964,2.327894371805322,2.42393364483731,1.0,2.4196584109605803,2.14173189476714,2.25904409357523,2.37121568204236,2.97312323342106,2.6965485892273398,2.5857313741881605,2.6862607907762004,1.0,1.0,2.37757942089494,1.0,2.7224364710724,2.0782029825036896,1.4510184521554599,2.71119119044112,2.4554691855576602,2.53090373480276,2.68785879272839,2.4736475198572205,2.4567910085419,2.6174092665315296,2.1470886246281697,2.24009974558741,2.46335538485466,2.48121323751221,1.83492909646058,2.02185057743433,2.55914025098586,1.21218760440396,2.3258234190027403,2.8476035028253697,2.3744183767791602,1.0,1.27554168840131,1.8908679388114398,2.29274327137707,2.2549104421545296,2.31141476716236,1.2754999677132672,2.5252651393809,2.8089667842588297,2.62568278120697,2.1852304161675598,1.9888264070452801,2.4607475418442,2.0782029825036896,2.59847314801658,1.0,2.84588526038297,2.16530369246836,2.1470886246281697,2.64180119547392,1.0,2.04925679723223,2.8163341163742994,2.95734385330414,2.61648601665109,2.54523287174697,2.06557971472845,2.4799494166994505,2.2888972763225697,2.4983794839511497,1.0,2.14441851860207,2.56644927750278,2.9419981261778503,3.23235562541916,2.5079098179702797,2.6926178191739303,2.64356123653722,2.1053057627930802,1.0,2.12251077061032,2.07507226270612,1.68779641138129,2.23360521916227,2.1753668310613503,2.66498025506063,2.9504281438031805,1.0,1.73126634907549,2.7615444682483
84,1.1855421548543799,1.0,1.0,1.64394591274807,1.15289959639375,1.82052984852352,1.3048252857139726,1.6652056284346002,2.5485368198139,1.85533740446954,1.0,1.4726101975960402,1.4560622244549501,1.0,1.0,2.25253750699,1.3414345245781398,2.08813608870055,1.3830969299490903,2.04273297962172,1.0,1.0,2.09971516235102,1.0,1.8685268867682001,1.1430867219414713,1.585799009013,2.0639710069647603,2.05560765170871,1.0,1.59802407233419,1.0,1.64394591274807,1.72337356701898,1.8131805325860102,1.03782475058834,1.4884096889032001,2.04273297962172,1.0,2.27604799329686,1.79816705971594,2.50571961608434,2.4359239581191603,2.17646748459913,2.08418291142047,2.40491919924631,2.085139637939944,2.42883105138657,2.1732445590615703,2.76142412548051,1.79049627696711,2.2371651314131933,2.5736257369341202,2.36329225157108,2.63902804678694,1.7826159320316002,1.8131805325860102,2.38952046584638,1.0,2.16016829295851,2.0111896876099897,2.7981670597159396,2.8534730988801096,2.2811015756841497,2.72673535706424,3.2100508498751403,2.11102715102617,1.21563756343506,2.57873087195277,2.71945559013257,1.5185139398778897,1.0,1.0,2.32184688269289,2.34196840817994,2.3776158305597797,2.36329225157108,1.2793520367737679,2.2043370756281497,1.56014583984905,2.0249779720956202,2.40491919924631,2.81543827357376,2.5825178836040603,2.29347304815611,2.4463662736803595,1.5328817194073998,1.0,2.3674304716196097,1.03782475058834,2.58875336642826,2.22768107275287,1.29534714833362,2.6323560462390696,2.60457162261287,1.7497363155690602,2.6021794058917402,2.5160988770523502,2.38756777941719,2.4615735539028196,2.05134549933654,1.8685268867682001,2.4124269450095897,2.40303468374459,1.61002102466415,1.8813275841005501,2.51168287110139,1.0,2.2388987922278396,2.7203743293378198,1.97206391600802,1.1855421548543799,1.3628593029586797,1.4211101297934299,2.42342610971314,1.90584982664232,2.1634893581926997,1.0,1.9821807455964,2.53891289390367,2.7622583174445294,1.79049627696711,2.0920184707528002,2.5319129945215697,1.9510945568416598,2.40112471067897,1.21563756343506,2.52622293292822,2.43239198477992,2.02044415536657,2.48420015376363,1.0,1.0,2.71111517993313,2.72492273222983,2.47946013561172,2.51462743241134,1.88756104093001,2.41427122809658,2.09971516235102,2.4252406791002,1.0,2.2043370756281497,2.45990489411998,2.92935249912549,3.22245893879537,2.41427122809658,2.56716757717702,2.75639265257027,2.2132254727734,1.0,1.8998205024271002,1.9510945568416598,1.21563756343506,2.17002689815112,2.38558840102966,2.55394367806244,2.43062322403191,1.0,1.82052984852352,2.76886000084296
85,1.8210547550468899,1.20897851727625,1.43854234878611,1.7170044070405501,1.44947839918736,1.35256838617931,1.16938049531195,1.80692577688373,2.44969433564622,1.8256208250035,1.51027684441735,1.7228806106869399,1.9849321660674097,1.51027684441735,1.0,2.4605370331413,1.35256838617931,2.06848271376175,1.61846649219908,2.2622611927086402,1.2452658394574598,1.72859724338343,2.03298119309737,1.42716140292597,1.9849321660674097,1.0,2.0272680424666203,2.1204975355537865,2.23802099867595,1.61846649219908,1.2452658394574598,1.3386556655787,1.9344479489489699,2.07110842178245,1.81170902669619,1.4015902248743406,1.8733206018153998,2.07885540297977,1.1894903136993702,2.20093253589919,1.91996670148339,2.6891667354270603,2.6859655440604002,2.34898595680786,1.99743007379747,2.34062255536111,1.51027684441735,2.1272668183189,2.11330814991839,2.5324740985814103,2.15179872259286,2.2655960230875896,2.5732546342540297,2.47320951691359,2.80059336919838,1.9817280253616203,1.9272676808108797,2.9719990703572,1.0,2.24157138208917,2.3809344633307,3.0007593511047403,2.74587858562903,2.52329112918679,3.1996619474722405,3.36490354061456,2.5597989353677697,1.53781909507327,2.4397115491743504,2.53429269626693,1.8346749744627402,1.0,1.32448823330766,2.1272668183189,2.2803734661501203,2.2931193701342996,2.34898595680786,1.36586221540256,2.29154643969221,2.34760319332599,2.39731417390885,2.33779857726225,2.7996024258847005,2.9111043178040403,2.35989237308711,2.56149493379483,1.6258267132857098,1.0,2.25029799233986,1.93801909747621,2.6166225294555696,2.066594976400787,2.1203435624380202,2.5572183782537596,2.6136092905701203,1.7170044070405501,2.4752788388753797,2.53429269626693,2.3770693648196497,2.65334760660081,1.8346749744627402,1.8608169638645402,2.2554654819924598,2.43178177242912,1.8311238303300286,2.08898611894791,2.6098184345828597,1.0,2.0272680424666203,2.8853668748707597,2.34062255536111,1.0,1.69897000433602,2.2047709362855197,2.3822152230475298,2.04143216468027,2.14082218010931,1.51969676715985,2.33779857726225,2.31900189946232,2.7287432547162496,1.9880682033926398,1.95192007352029,2.2105057906809704,1.9849321660674097,2.43178177242912,1.0,2.83530365519906,2.4452927694259703,2.11567706511584,2.24509297610128,1.47070442972279,2.0658410343197198,2.82372195415506,2.7004873811595203,2.52421431655902,2.47320951691359,2.106449590237886,2.41428795843469,2.09888589425232,2.5773768919170097,1.3386556655787,2.18915330296189,2.47111561002987,2.7264093162599803,3.2217584069681604,2.66561850943894,2.35854395577057,2.88003001286828,2.30241751915062,1.0,1.95192007352029,2.03011375270759,2.07627625540422,2.21987256332354,2.34760319332599,2.49154377915017,2.8040439725081896,1.47070442972279,1.9553509573676597,2.76074657536092
86,1.585799009013,1.0,1.3318320444362501,1.63367040605144,1.2523675144599,1.75204844781944,1.3666097103924297,1.6514718521990401,2.5374412834079503,1.9309999419561499,1.0,1.83378437465648,1.5755342183198602,1.20655604409903,1.15503222879097,2.10318774885094,1.02938377768521,1.91227521049881,1.61510798744319,1.9309999419561499,1.2940250940953202,1.2940250940953202,1.93555764509301,1.02938377768521,2.21221424741994,1.0,1.87215627274829,2.1204975355537865,2.13017288889254,1.0,1.6055205234374699,1.0,1.7973846875502033,1.7589118923979699,2.02176797268241,1.02938377768521,1.9948887953649097,2.2049335223541497,1.0,2.26021453839517,2.0066371590685903,2.55000809155663,2.18993925492751,1.9828137621318602,2.04359803003012,2.2311381360297204,1.22993768590793,2.2935614226757997,2.417089545271,2.4436227941569997,2.01426845720964,2.26878851622358,2.49871019652117,2.38726521578418,2.92979685289527,1.99882581904029,1.91227521049881,2.4604618267266,1.3318320444362501,2.10930850524675,2.01426845720964,2.6469621658021096,2.8268066525299798,2.38726521578418,3.0221808394136698,3.1523158692174,2.23802099867595,1.0,2.45212391844904,2.43930110762843,1.5542468081661103,1.5755342183198602,1.18155777386279,2.20736503746907,2.62365237672711,2.3319736171375,2.37739732676989,1.3496659840966299,2.26021453839517,1.97043986295176,2.21221424741994,2.3188977146274903,2.8857922678298533,2.56985359268958,2.55783189908421,2.7251844786059802,1.39898106665813,1.0,2.33927251885594,1.5755342183198602,2.51363038325239,1.6426623314420399,1.5433229006469098,2.88847154722394,2.3673372813778704,1.87737134586977,2.49618212925727,2.4780178704647904,2.3131920636347996,2.6810692951106803,2.05411490051059,2.10625890986741,2.39209872716399,2.38071762327532,1.6426623314420399,1.88761730033574,2.4923412532549705,1.4571246263034099,2.07107154998365,2.9563269382484103,2.2995290891463904,1.0,1.4432629874586898,1.66010622172324,2.36391268579435,2.3517769873177596,2.2470152905318304,1.20655604409903,2.00272747268983,2.31701810104811,2.4923412532549705,2.01426845720964,1.9170326221623897,2.43348180839298,1.97460379208703,2.12430855261565,1.20655604409903,2.62269055251265,2.27719649579596,1.9445320209919799,2.4109795758945696,1.3496659840966299,1.8561244442423002,2.6869310605050405,2.50623435961213,2.2170362586276298,2.4936253232331898,2.09380677561517,2.66998594100948,2.1000602239311497,2.50995482674425,1.09691001300806,2.0609621130938303,2.70963454740572,2.99342741224602,3.1057689812196703,2.33745926129066,2.77780367574972,2.70165431732575,2.36391268579435,1.0,1.62448836251345,1.82801506422398,1.8561244442423002,2.2288108450113597,2.2049335223541497,2.86547116259004,2.8782057255345,1.0,1.9217384836846,2.85639050419331
87,1.6398847419163,1.0,1.34801263842219,2.02974891856684,1.72341462146737,1.54845084158001,1.4439666783745801,1.91740046795525,2.5667264682016753,1.8392580161478898,1.28623185402855,1.87857923806222,1.5931752634781,1.2498096094018,1.0,2.3268170056418795,1.34133558518099,2.0630329650391,1.7739326474676498,2.0210445101098,1.2282720021240001,1.4487835896289598,2.10347873343932,1.08689347130946,2.04012744178146,1.0,1.7992069353692075,2.0600553648248403,2.1194538507560603,1.0,1.3230457354817,1.0,1.9237619608287,1.9800943137852902,2.01797190379833,1.41547416810924,2.0279201364058,2.2590680117623196,1.0,2.3087777736647204,2.2994855071612097,2.59681144126441,2.28752181082166,2.28123796042784,2.12324712660842,2.39046701738495,2.43490407555154,2.3796770930647795,2.28860689039097,2.7329362889152597,2.03915624225236,1.88907749265006,2.49572467799798,2.22080083667206,2.7591425973415102,1.98023069139103,1.9708812781959097,2.83508467278568,1.0,2.19384781997356,2.29380435991934,3.0154980704268395,2.98161250614777,2.3995525866059397,3.1506428639092303,3.2084476759917826,2.4585623129819902,1.50751855557642,2.625996286305,2.6096157499530603,1.7452700239889898,1.5634217514942,1.2754265367416397,2.2393870801292004,2.40245053885136,2.38712275992759,2.3783342966804906,1.46292183036934,2.25379822986825,1.9990179508536463,2.08466562974658,2.35671406058339,2.9279577519012703,2.71413688346482,2.39413635264189,2.78663076803119,2.14711957602197,1.42708018843636,2.3809163974607004,1.74268586239723,2.74069815109133,2.05621858127231,1.7126917823870802,2.60097289568675,2.49050627246935,1.82930377283102,2.47547505790685,2.41956751720756,2.4938900392530097,2.6571658474407998,2.05309765962828,2.12970600074632,2.34460838458057,2.26178608656575,1.93262594402178,1.91844974240116,2.6177654517209397,1.0,2.20566440737169,2.8392611602361297,2.45383032212904,1.58765485099572,1.6055205234374699,1.9158481460388797,2.32592595577147,2.22665145045481,2.4942868109921403,1.4222614508136002,2.29313042693336,2.52777163558358,2.6151659316525,2.10966290049927,2.22605831042711,2.2678637004753597,2.02728843522984,2.2925329565949903,1.0,2.67560880546676,2.38262930839692,2.1654224008145704,2.39264420173843,1.4163075870598798,2.123198075032,2.60639748960639,2.65525371892883,2.3774155396185095,2.56916900539709,2.12309995525557,2.5761627574031802,2.36510406365592,2.63965579126902,1.30254737248749,2.0832696436444,2.41327461116281,2.7655791538978396,3.14675730656578,2.4544942352432098,2.43143614054144,2.64218248351792,2.15902549122491,1.0,1.8095260470914,2.10289656916729,1.7947319638135202,2.07391987486097,2.16798156299171,2.5704670484628998,2.8765786402152003,1.58793534863636,1.96815593714997,2.83167145022754
88,1.3706980925755803,1.0,1.0,1.74350976472843,1.42439155441028,1.8503398545834802,1.0,1.87494543608553,2.46206840808694,1.92022771145693,1.2668502209165495,1.8375253094496,1.7353593330017099,1.0,1.0,2.0206098533777,1.1829849670035801,2.07287459681099,1.7011360660925299,2.0690758097664,1.0,1.42439155441028,2.15539677370485,1.0,1.9850670331505,1.0,1.7270530113538602,1.78211414747907,2.21394254684008,1.0,1.08493357493672,1.0,1.5901728315963102,1.9612311970446599,1.78211414747907,1.0,1.76708162136332,2.3330440298234905,1.0,2.208444369319354,2.0803739167013098,2.56892885172134,2.28225948308398,2.184627388359307,2.14270224573762,2.3116903011148797,1.93606111660999,2.41801940572894,2.293541653477212,2.64568748136297,1.90934203836131,2.07287459681099,2.4397904357896296,2.16163748070459,2.90414187620974,1.88671627411648,1.9942291408177,2.4666897158734704,1.0,2.23271664977817,2.3453737305590896,2.86757943537195,2.8310246687331198,2.3766499415927598,3.1301053016839098,3.1829479193062205,2.3288686738529303,1.2380461031288001,2.54776240225373,2.6446650332140296,1.4568213480216003,1.38934331125208,1.00432137378264,2.28225948308398,2.40408074309994,2.4526602831978397,2.3987210360255298,1.2869053529723702,2.3262988337126,1.85666848361154,2.12290364917332,2.3095024149667003,2.90695963166083,2.58091357672073,2.34131579459647,2.68471972110159,1.3706980925755803,1.0,2.4446536310002402,1.0,2.71186625534771,2.05743786821294,1.38934331125208,2.6415831662009,2.44141232022338,2.001233845792441,2.48178648796754,2.3709569644164503,2.32035403281767,2.71969580871746,1.9412131875853202,1.8924841793646898,2.4862178846679703,2.18856290415791,1.26316246496222,1.8808707325324199,2.574968332143,1.0,1.97095093434542,2.86138504044247,2.20284236519463,1.3308194664958402,1.4568213480216003,1.8439798444781599,2.4332096087714703,2.20284236519463,2.3351368253716203,1.08493357493672,2.42819960926388,2.3822872662579,2.7366116040633797,1.6441430505099197,2.0206098533777,2.41801940572894,2.3896621375102995,2.21394254684008,1.6921416093667798,2.8019933463020403,2.1914789604436002,1.9896722476238702,2.41630758705988,1.44090908206522,1.8503398545834802,2.79041184410794,2.55660398948603,2.49780013028119,2.6395163708884,2.23271664977817,2.5132575639790096,2.10568046294581,2.3288686738529303,1.0,1.88671627411648,2.5387370661757998,2.9647544721765398,3.2058509919301,2.44304382864834,2.48327340758298,2.6258575496689502,2.20844135643857,1.0,1.0,1.9987387162558201,1.5417040232842902,2.24052428811236,2.2892320959227597,2.6714505542124902,2.7701374144860202,1.0,1.7966437037851202,2.7739618820596896
89,1.6068111469189599,1.0,1.48855071650044,2.51033049082369,1.44075170047919,1.94255368033421,1.36735592102602,1.9530344572503602,2.3603282880720498,1.7603470785299098,1.16820274684263,1.68078861150668,1.72672720902657,1.0,1.0,2.2364112877439704,1.25382243870807,2.04610478724604,1.47319490920494,2.01123201031937,1.0,1.58319877396862,2.1878308204440002,1.1000257301078602,1.90363251608424,1.0,2.1296898921992997,1.94255368033421,2.10109376673666,1.0,1.30297993674825,1.0,2.02901832954648,1.9262909868848601,1.74390155048518,1.22711508258913,1.7603470785299098,2.37038354060765,1.0,2.0973961506415,2.11564378966994,2.65710368001225,2.30623196487496,2.07838430874819,2.2282206488684198,2.23370665428638,2.14662408882401,2.26771132672669,2.3330440298234905,2.53007156883738,1.9633155113861103,2.17556979273499,2.5567968324861803,2.16295252934573,2.99618758158459,1.99738638439731,1.9372168908627099,2.44175795850816,1.0,2.1532354186523,2.30393006427537,2.9145705599694707,2.82014889418881,2.27521918678215,2.93458429166883,3.05200868575476,2.31985527366793,1.0,2.32207450577378,2.53007156883738,1.7354392032514798,1.58319877396862,1.19865708695442,2.1997551772534703,2.48357303419013,2.2992675316086,2.4280375530353098,1.0,2.40660829971602,1.7603470785299098,2.5146407109486897,2.33735941200135,2.84692443526684,2.4789414717579903,2.35623625728977,2.6955342089357104,1.5582284218033302,1.0,2.43495193608775,1.8478809974453798,2.81801463519709,2.01573687447745,1.4572761860613301,2.66728480635037,2.46316108636515,1.99738638439731,2.4971508882623596,2.36839846657925,2.4451213855675,2.64031245659013,1.8135142715418797,1.9733126204529,2.5758226519373597,2.4280375530353098,1.48855071650044,1.91513590662201,2.68695784978932,1.0,1.9207492612757098,2.8893745457940097,2.2992675316086,1.06145247908719,1.6608654780038703,1.7683420586445302,2.53281805386717,2.1120349511734298,2.21423434902562,1.01870049866624,2.53825946034217,2.4029488293443997,2.60695073448064,1.8918718304455802,2.2056103099025197,2.24711364177086,2.15648857605002,2.1532354186523,1.58319877396862,2.95214802799067,2.36438212233821,1.9633155113861103,2.3153614869793397,1.62930764007375,1.79899573444388,2.70486231349012,2.4262834816887797,2.44343510611494,2.57083470642421,2.08607495399553,2.5231218821182404,2.2113608591551204,2.26519530628572,1.0,2.13312357540262,2.63275077202148,3.0377809606694597,3.0487058737408597,2.4366555221623503,2.54762704477035,2.73170960954551,2.0899051114394,1.0,1.85448822504443,1.79899573444388,1.67089495352021,2.20270622699036,2.2170626058525498,2.70115335110106,3.02128028457276,1.0,1.90363251608424,2.8941720125660098
90,1.7096938697277901,1.0,1.35314654621398,1.85582190540603,1.52146498961477,1.91139733706261,1.43031697988197,1.77342072329061,2.4663336881323397,2.02712526630597,1.37557217391804,1.8991636414772202,1.73303668293358,1.0,1.0748164406451701,2.0406221162795504,1.41204033019166,1.8552465003390401,1.6986658917468602,2.08256996426992,1.2329961103921498,1.76656155263753,2.19774906762261,1.18808437371494,2.01759672136599,1.0,2.13567319441924,2.07856555931712,2.23394746779757,1.0,1.7750640510184899,1.28802553538836,1.71708772492702,2.1651255690882296,1.8040712488856598,1.36903022180915,1.7200352015385902,2.26566669945248,1.0,2.1691452009912,1.9961832003256599,2.5849866950987996,2.39687032799922,2.16787830529805,2.09259784617084,2.27802154097013,1.41060854256837,2.37310518423848,2.25570658258262,2.65665389667601,2.0294649466382397,2.2115343394156803,2.3262129299994303,2.35766809304363,2.5749221047838597,1.97368191850398,1.9883582611118,2.58967598778009,1.49276038902684,2.19722540611819,2.19143704080116,2.72588305934975,2.8922755210359,2.26290176265414,2.98660828342342,3.0627774667467302,2.3373094787467004,1.5802975884365702,2.56649052356143,2.5042601207776802,1.58933512578414,1.35659943572497,1.43031697988197,2.2845548002592797,2.43141201642079,2.3271851818407403,2.3652071002318196,1.45324187301948,2.3233758719338597,1.92575029115058,2.16450156130957,2.34323129456404,2.8639649031651606,2.6617133257612497,2.30714289639776,2.52359690853158,1.66289942636258,1.32045786891665,2.39399613325835,1.7722483399718503,2.5945803725082297,2.04914046315897,1.62179922400267,2.82480896833102,2.6211243295670803,1.82701367816248,2.4449967002677004,2.33228693541029,2.36330165870573,2.4540822707310896,1.87113491787698,1.99510845774474,2.37116025552427,2.2721202088011,1.8767949762007,1.9932818852380298,2.45357058575569,1.0,2.16770123497137,2.8751770598147006,2.29577595087973,1.1015752462559298,1.59862638464165,1.9807757739626202,2.331791586615,1.8206611346436,2.300595133675586,1.38676641571731,2.16145784697175,2.5306350555053596,2.35074213487422,1.9633155113861103,1.8455631064323201,2.37217528611506,2.02889644513147,2.34013662864063,1.58534791109459,2.6630834304587205,2.0671824855234098,2.11680691596234,2.3767502753074,1.6650647837821901,1.8449739381468897,2.68494405372117,2.74741180788642,2.53367039769092,2.4148480526441096,2.09802038620967,2.3608110742059503,2.10653085382238,2.4334097721533197,1.44153803870216,2.1416848872645,2.5187704926431604,2.83363470194269,3.0366688103001,2.43435329995502,2.4359955785709504,2.48540907632258,2.13751235312213,1.0,1.66010622172324,2.03638932866569,1.8622208538486498,2.22350892028075,2.11605954960702,2.5674028268885802,2.7765413807016897,1.4259415880189,1.8697889023696899,2.7607578765292597
91,1.0,1.0,1.0,1.73037846858764,1.0,1.8555191556678,1.0,1.8608767964033002,2.63312492411006,1.9525502938982,1.0,1.99400903312361,1.5202214358819601,1.1840735662924187,1.0,2.1051694279993303,1.0,1.69258256227491,1.42894429003557,2.0245677571960403,1.0,1.0,2.0633708935857,1.0,1.96543689977626,1.0,1.8662282473796499,2.0927206446841002,2.123198075032,1.5954962218255702,1.65108408924301,1.0,1.8608767964033002,1.7652213663049798,1.88694170598342,1.1274287778516001,1.70035752782266,2.17840134153376,1.0,2.3018760452731497,1.96543689977626,2.4664969037444,2.25873303721281,2.07338838111518,2.17318626841227,2.23661282819977,1.7375901662857198,2.4358284458069503,2.35698140099313,2.56408582859671,2.03189298771048,2.12024479554637,2.5597390962338102,2.53271616958603,2.7120348577459,2.03189298771048,2.03909671044145,2.53732787578701,1.0,2.18610837981321,2.1319392952104197,2.8027805645212998,2.8833149968376803,2.46514481664832,3.0958037600950004,3.19476957097478,2.3934172492827903,1.0652061280543101,2.59642114323596,2.4597090454213197,1.25261034056737,1.42894429003557,2.24780147751017,2.2879584058601496,2.4555909005997996,2.4059607347417202,2.2818738568701202,1.0,2.09898963940118,1.5954962218255702,2.12024479554637,2.2630439833131697,2.8128732660710902,2.71359133475847,2.5149592741087203,2.69700254345897,1.23019337886905,1.0,2.53155555048337,1.0,2.69214160936678,1.88694170598342,1.5647843845039902,2.8482876690952796,2.68227146385984,2.30578115125498,2.40129712502158,2.36552542245671,2.4181520805631,2.7406942059902297,1.7446058754142402,2.06673579535093,2.44722006897991,2.34472621793986,1.89198323085197,1.6597260952377901,2.53732787578701,1.0,2.1261314072619797,2.9276987831185,2.4181520805631,1.0,1.0,1.79740604967638,2.21566399564845,2.09898963940118,2.3465094487747598,1.0,1.84447717574568,2.61515012945302,2.62090606240313,1.6241789257480201,1.84447717574568,2.3837794723912595,2.29598470140948,2.05997971694416,1.0,2.88811206910148,2.2084682302656202,2.01715859848781,2.39022836246913,1.0,1.7156691424009902,2.8221419162617796,2.53039182140104,2.30770992340481,2.4241135954680297,1.9115304623071598,2.62658670571511,2.21566399564845,2.29199009534618,1.0,1.97790642763712,2.47583093283145,2.74794754742198,3.19750109614326,2.38701588736157,2.52095490885281,2.62658670571511,2.1261314072619797,1.0,1.79740604967638,1.96960226484854,1.72304499164345,2.15986784709257,2.34117723524736,2.76211564144266,2.97485236281703,1.0,1.88694170598342,2.78056211895706
92,1.15411952551585,1.0,1.3192101941818501,2.42270471737679,1.20479803819086,1.64542226934909,1.31228316579148,1.73239375982297,2.60262420749334,1.95216257421446,1.0023820662943799,1.42003830613318,1.614284500839955,1.04020662757471,1.0,2.27946160925767,1.35860101594302,1.95204134079327,1.47625179600703,1.82962535335805,1.22492134558403,1.1879435290625302,2.1412231491160005,1.0,2.04725539185863,1.7854722033063897,1.8094250287970302,2.0379640527809,1.9874875061330899,1.38147609027503,1.2833012287035501,1.0,1.63583546331164,1.63286204010023,1.95104594813582,1.25815819334079,1.5593679094633301,2.0316709815574,1.0,2.16892449672854,1.90765316537344,2.55015494496715,2.20330491613848,1.91230178504261,2.03476878766138,2.10700634638154,2.38505188167065,2.37886102251876,2.07696795219792,2.7459136689500805,1.97432743542362,2.2371651314131933,2.48827567025431,2.5254011711835695,2.867228766542,1.8861804039860701,2.0446573332348703,2.55894245070637,1.0,1.99091575450608,1.9797304306622903,2.7569364357633703,2.68804588302555,2.33049494230222,2.93799906035969,3.15680044850173,2.28728653926281,1.1015752462559298,2.3177709229502406,2.48650132046325,1.87268060715193,1.13049458852347,1.0,2.10000848216879,2.48986008441613,2.24949186572526,2.47696198420825,1.10260519412657,2.20926026097622,1.9064966597993502,2.7870209984346603,2.29026839930013,2.9423330318432903,2.57319662080477,2.43255242457705,2.53684240860563,1.3456677356353501,1.0,2.19801066178324,1.25273170272602,2.49700571210126,2.20202489510404,1.3878345723908099,2.61162242104378,2.52109229723372,1.63908787108374,2.23904909314019,2.13858687065358,2.2896000995884997,2.5477131862317,2.01940710801888,1.9624403703972,2.4578498415953116,2.38835878760462,1.71024433324074,1.77771673860963,2.58077676592016,1.0,1.9974737588029798,2.7568262130779098,2.21220092611626,1.48628876096057,1.4714384073893,1.60670374133367,2.2534712783823703,1.9759370424831102,2.13034985317795,1.0,2.36599311993444,2.39495048268784,2.57766410473213,1.9894566566839667,1.99760478746045,2.4939875255486403,2.28643401340209,2.34656811211467,1.29556709996248,2.8834172532827202,2.38720289709656,2.10557830405204,2.2467447097238398,1.26422734775623,1.5833688298927,2.8654238009408903,2.62387959382151,2.2451547209130602,2.6096050797202204,2.0014308122464,2.38429067618948,2.12904505988796,2.30909761741201,1.0,2.0603578246486203,2.45651785780526,2.9691292393196203,3.07073218247411,2.56509777736191,2.75733528405806,2.7882461693728198,2.1721795212496002,1.4801507252732802,1.7960537004025399,1.82033284489941,1.7511053826408502,2.19040174001899,2.14066513997674,2.5731676111738198,2.7848383058270496,1.0,1.7121865439604598,2.735938059795
